Buchungen,Row,Error,Unique,Base Row,SysCode,Sektion,Datum,DatumBeleg,DatumValuta,Beleg,BelegProtokoll,BelegTyp,BelegOriginal,RechnungBeleg,RechnungAusgedruckt,DokLink,ExterneReferenz,Beschreibung,Bemerkungen,KontoSoll,KontoSollBeschr,KontoHaben,KontoHabenBeschr,Betrag,Saldo,MwStCode,MwStArtBetrag,MwStZusatzInfo,MwStUStProz,MwStProzentEffektiv,MwStSteuerbar,MwStBetrag,MwStKonto,MwStKontoBeschr,MwStProzentNichtAbziehbar,MwStNichtAbziehbar,MwStBuch,MwStUStNummer,KS1,KS1Beschr,KS2,KS2Beschr,KS3,KS3Beschr,Segment,DatumFälligkeit,DatumErwartet,DatumZahl,SperreNr,SperreBetrag,SperreFortlaufend,SperreZeile
,534,0,0,0,,,2024-09-26T00:00:00.000,,,529,,,,,,,,Steueramt ZH,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,348.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,535,0,0,0,,,2024-09-26T00:00:00.000,,,530,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,536,0,0,0,,,2024-09-26T00:00:00.000,,,531,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,391.20,,M81,,,8.10,8.10,361.89,29.31,2200,Umsatzsteuer (UST),,,29.31,,,,,,,,,,,,,,,
,537,0,0,0,,,2024-09-26T00:00:00.000,,,532,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,406.20,,M81,,,8.10,8.10,375.76,30.44,2200,Umsatzsteuer (UST),,,30.44,,,,,,,,,,,,,,,
,538,0,0,0,,,2024-09-26T00:00:00.000,,,533,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,565.20,,M81,,,8.10,8.10,522.85,42.35,2200,Umsatzsteuer (UST),,,42.35,,,,,,,,,,,,,,,
,539,0,0,0,,,2024-09-26T00:00:00.000,,,534,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,581.80,,M81,,,8.10,8.10,538.21,43.59,2200,Umsatzsteuer (UST),,,43.59,,,,,,,,,,,,,,,
,540,0,0,0,,,2024-09-26T00:00:00.000,,,535,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,3300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,541,0,0,0,,,2024-09-27T00:00:00.000,,,536,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,85.50,,I81,,,8.10,8.10,79.09,6.41,2200,Umsatzsteuer (UST),,,6.41,,,,,,,,,,,,,,,
,542,0,0,0,,,2024-09-27T00:00:00.000,,,537,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,160.81,,I81,,,8.10,8.10,148.76,12.05,2200,Umsatzsteuer (UST),,,12.05,,,,,,,,,,,,,,,
,543,0,0,0,,,2024-09-27T00:00:00.000,,,538,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,544,0,0,0,,,2024-09-27T00:00:00.000,,,539,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,545,0,0,0,,,2024-09-27T00:00:00.000,,,540,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,546,0,0,0,,,2024-09-27T00:00:00.000,,,541,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,2250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,547,0,0,0,,,2024-09-29T00:00:00.000,,,542,,,,,,,,Amavita,,1100,Forderungen aus Leistungen (Debitoren),1020,Bankguthaben,40.45,,I26,,,2.60,2.61,39.42,1.03,2200,Umsatzsteuer (UST),,,1.03,,,,,,,,,,,,,,,
,548,0,0,0,,,2024-09-30T00:00:00.000,,,543,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,10.00,,I81,,,8.10,8.11,9.25,0.75,2200,Umsatzsteuer (UST),,,0.75,,,,,,,,,,,,,,,
,549,0,0,0,,,2024-09-30T00:00:00.000,,,544,,,,,,,,Pret a Manger Lands,,1120,KK Selda Aksoy,1020,Bankguthaben,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,550,0,0,0,,,2024-09-30T00:00:00.000,,,545,,,,,,,,Spesenanbrechnung,,6840,"PC-/Bankspesen, Depotgebühren",1020,Bankguthaben,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,551,0,0,0,,,2024-09-30T00:00:00.000,,,546,,,,,,,,AIR Restaurant,,5820,Spesen,1020,Bankguthaben,24.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,552,0,0,0,,,2024-09-30T00:00:00.000,,,547,,,,,,,,CHRIST ZH Air,,1120,KK Selda Aksoy,1020,Bankguthaben,127.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,553,0,0,0,,,2024-09-30T00:00:00.000,,,548,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,187.15,,M81,,,8.10,8.10,173.13,14.02,2200,Umsatzsteuer (UST),,,14.02,,,,,,,,,,,,,,,
,554,0,0,0,,,2024-09-30T00:00:00.000,,,549,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,207.90,,M81,,,8.10,8.10,192.32,15.58,2200,Umsatzsteuer (UST),,,15.58,,,,,,,,,,,,,,,
,555,0,0,0,,,2024-09-30T00:00:00.000,,,550,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,258.45,,M81,,,8.10,8.10,239.08,19.37,2200,Umsatzsteuer (UST),,,19.37,,,,,,,,,,,,,,,
,556,0,0,0,,,2024-09-30T00:00:00.000,,,551,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,828.40,,M81,,,8.10,8.10,766.33,62.07,2200,Umsatzsteuer (UST),,,62.07,,,,,,,,,,,,,,,
,557,0,0,0,,,2024-09-30T00:00:00.000,,,636,,,,,,,,Mietanteil (Sep),,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,665.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,558,0,0,0,,,2024-09-30T00:00:00.000,,,552,,,,,,,,Isa Aksoy Oktober,,5000,Lohnaufwand,1020,Bankguthaben,5200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,559,0,0,0,,,2024-10-01T00:00:00.000,,,553,,,,,,,,Die Post,,6513,Porti,1020,Bankguthaben,49.20,,I81,,,8.10,8.11,45.51,3.69,2200,Umsatzsteuer (UST),,,3.69,,,,,,,,,,,,,,,
,560,0,0,0,,,2024-10-01T00:00:00.000,,,554,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,167.45,,I81,,,8.10,8.10,154.90,12.55,2200,Umsatzsteuer (UST),,,12.55,,,,,,,,,,,,,,,
,561,0,0,0,,,2024-10-01T00:00:00.000,,,555,,,,,,,,Sepa Zahlung Ausgang,,1120,KK Selda Aksoy,1020,Bankguthaben,4315.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,562,0,0,0,,,2024-10-01T00:00:00.000,,,556,,,,,,,,"Volksbank,  Zahlungsrückleitung",,1020,Bankguthaben,1120,KK Selda Aksoy,4135.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,563,0,0,0,,,2024-10-02T00:00:00.000,,,557,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,783.95,,M81,,,8.10,8.10,725.21,58.74,2200,Umsatzsteuer (UST),,,58.74,,,,,,,,,,,,,,,
,564,0,0,0,,,2024-10-04T00:00:00.000,,,559,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,129.20,,M81,,,8.10,8.10,119.52,9.68,2200,Umsatzsteuer (UST),,,9.68,,,,,,,,,,,,,,,
,565,0,0,0,,,2024-10-04T00:00:00.000,,,560,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,908.80,,M81,,,8.10,8.10,840.70,68.10,2200,Umsatzsteuer (UST),,,68.10,,,,,,,,,,,,,,,
,566,0,0,0,,,2024-10-04T00:00:00.000,,,561,,,,,,,,Autocenter von Rotz,,6210,Betriebsstoffe,1020,Bankguthaben,1111.05,,I81,,,8.10,8.10,1027.80,83.25,2200,Umsatzsteuer (UST),,,83.25,,,,,,,,,,,,,,,
,567,0,0,0,,,2024-10-04T00:00:00.000,,,563,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,58.92,,I81,,,8.10,8.09,54.51,4.41,2200,Umsatzsteuer (UST),,,4.41,,,,,,,,,,,,,,,
,568,0,0,0,,,2024-10-07T00:00:00.000,,,564,,,,,,,,Die Post,,6513,Porti,1020,Bankguthaben,87.55,,I81,,,8.10,8.10,80.99,6.56,2200,Umsatzsteuer (UST),,,6.56,,,,,,,,,,,,,,,
,569,0,0,0,,,2024-10-07T00:00:00.000,,,565,,,,,,,,Bijoux Rederer,,1120,KK Selda Aksoy,1020,Bankguthaben,152.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,570,0,0,0,,,2024-10-07T00:00:00.000,,,566,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,169.99,,I81,,,8.10,8.10,157.25,12.74,2200,Umsatzsteuer (UST),,,12.74,,,,,,,,,,,,,,,
,571,0,0,0,,,2024-10-07T00:00:00.000,,,567,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,466.13,,M81,,,8.10,8.10,431.20,34.93,2200,Umsatzsteuer (UST),,,34.93,,,,,,,,,,,,,,,
,572,0,0,0,,,2024-10-07T00:00:00.000,,,568,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,847.51,,M81,,,8.10,8.10,784.01,63.50,2200,Umsatzsteuer (UST),,,63.50,,,,,,,,,,,,,,,
,573,0,0,0,,,2024-10-07T00:00:00.000,,,569,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,1165.78,,M81,,,8.10,8.10,1078.43,87.35,2200,Umsatzsteuer (UST),,,87.35,,,,,,,,,,,,,,,
,574,0,0,0,,,2024-10-07T00:00:00.000,,,570,,,,,,,,"Avalit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,10810.00,,V81,,,-8.10,-8.10,10000.00,-810.00,2200,Umsatzsteuer (UST),,,-810.00,,,,,,,,,,,,,,,
,575,0,0,0,,,2024-10-08T00:00:00.000,,,571,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,86.95,,M81,,,8.10,8.11,80.43,6.52,2200,Umsatzsteuer (UST),,,6.52,,,,,,,,,,,,,,,
,576,0,0,0,,,2024-10-08T00:00:00.000,,,572,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,577,0,0,0,,,2024-10-08T00:00:00.000,,,573,,,,,,,,"BayTech Solution AG, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2053.90,,V81,,,-8.10,-8.10,1900.00,-153.90,2200,Umsatzsteuer (UST),,,-153.90,,,,,,,,,,,,,,,
,578,0,0,0,,,2024-10-08T00:00:00.000,,,574,,,,,,,,"Bayar GmbH, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2702.50,,V81,,,-8.10,-8.10,2500.00,-202.50,2200,Umsatzsteuer (UST),,,-202.50,,,,,,,,,,,,,,,
,579,0,0,0,,,2024-10-08T00:00:00.000,,,575,,,,,,,,"Bayar GmbH, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5296.90,,V81,,,-8.10,-8.10,4900.00,-396.90,2200,Umsatzsteuer (UST),,,-396.90,,,,,,,,,,,,,,,
,580,0,0,0,,,2024-10-09T00:00:00.000,,,576,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,57.00,,I26,,,2.60,2.59,55.56,1.44,2200,Umsatzsteuer (UST),,,1.44,,,,,,,,,,,,,,,
,581,0,0,0,,,2024-10-09T00:00:00.000,,,578,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,45.12,,I81,,,8.10,8.10,41.74,3.38,2200,Umsatzsteuer (UST),,,3.38,,,,,,,,,,,,,,,
,582,0,0,0,,,2024-10-09T00:00:00.000,,,579,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,196.65,,M81,,,8.10,8.10,181.91,14.74,2200,Umsatzsteuer (UST),,,14.74,,,,,,,,,,,,,,,
,583,0,0,0,,,2024-10-09T00:00:00.000,,,580,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,466.13,,M81,,,8.10,8.10,431.20,34.93,2200,Umsatzsteuer (UST),,,34.93,,,,,,,,,,,,,,,
,584,0,0,0,,,2024-10-10T00:00:00.000,,,581,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,89.70,,M81,,,8.10,8.10,82.98,6.72,2200,Umsatzsteuer (UST),,,6.72,,,,,,,,,,,,,,,
,585,0,0,0,,,2024-10-13T00:00:00.000,,,582,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,32.38,,I81,,,8.10,8.11,29.95,2.43,2200,Umsatzsteuer (UST),,,2.43,,,,,,,,,,,,,,,
,586,0,0,0,,,2024-10-14T00:00:00.000,,,583,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,113.85,,M81,,,8.10,8.10,105.32,8.53,2200,Umsatzsteuer (UST),,,8.53,,,,,,,,,,,,,,,
,587,0,0,0,,,2024-10-14T00:00:00.000,,,584,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,191.65,,M81,,,8.10,8.10,177.29,14.36,2200,Umsatzsteuer (UST),,,14.36,,,,,,,,,,,,,,,
,588,0,0,0,,,2024-10-14T00:00:00.000,,,585,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,713.46,,M81,,,8.10,8.10,660.00,53.46,2200,Umsatzsteuer (UST),,,53.46,,,,,,,,,,,,,,,
,589,0,0,0,,,2024-10-14T00:00:00.000,,,586,,,,,,,,Steueramt Winterthur,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,1290.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,590,0,0,0,,,2024-10-14T00:00:00.000,,,587,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,810.75,,V81,,,-8.10,-8.10,750.00,-60.75,2200,Umsatzsteuer (UST),,,-60.75,,,,,,,,,,,,,,,
,591,0,0,0,,,2024-10-16T00:00:00.000,,,588,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,112.50,,I81,,,8.10,8.10,104.07,8.43,2200,Umsatzsteuer (UST),,,8.43,,,,,,,,,,,,,,,
,592,0,0,0,,,2024-10-16T00:00:00.000,,,589,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,166.74,,I81,,,8.10,8.10,154.25,12.49,2200,Umsatzsteuer (UST),,,12.49,,,,,,,,,,,,,,,
,593,0,0,0,,,2024-10-16T00:00:00.000,,,590,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,941.70,,M81,,,8.10,8.10,871.14,70.56,2200,Umsatzsteuer (UST),,,70.56,,,,,,,,,,,,,,,
,594,0,0,0,,,2024-10-17T00:00:00.000,,,591,,,,,,,,Swissbilling,,6600,Werbeaufwand,1020,Bankguthaben,118.80,,I81,,,8.10,8.10,109.90,8.90,2200,Umsatzsteuer (UST),,,8.90,,,,,,,,,,,,,,,
,595,0,0,0,,,2024-10-17T00:00:00.000,,,592,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,203.35,,M81,,,8.10,8.10,188.11,15.24,2200,Umsatzsteuer (UST),,,15.24,,,,,,,,,,,,,,,
,596,0,0,0,,,2024-10-17T00:00:00.000,,,593,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,391.70,,M81,,,8.10,8.10,362.35,29.35,2200,Umsatzsteuer (UST),,,29.35,,,,,,,,,,,,,,,
,597,0,0,0,,,2024-10-18T00:00:00.000,,,594,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,213.05,,M81,,,8.10,8.10,197.09,15.96,2200,Umsatzsteuer (UST),,,15.96,,,,,,,,,,,,,,,
,598,0,0,0,,,2024-10-19T00:00:00.000,,,595,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,63.18,,I81,,,8.10,8.09,58.45,4.73,2200,Umsatzsteuer (UST),,,4.73,,,,,,,,,,,,,,,
,599,0,0,0,,,2024-10-21T00:00:00.000,,,596,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,757.46,,M81,,,8.10,8.10,700.70,56.76,2200,Umsatzsteuer (UST),,,56.76,,,,,,,,,,,,,,,
,600,0,0,0,,,2024-10-21T00:00:00.000,,,597,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5405.00,,V81,,,-8.10,-8.10,5000.00,-405.00,2200,Umsatzsteuer (UST),,,-405.00,,,,,,,,,,,,,,,
,601,0,0,0,,,2024-10-22T00:00:00.000,,,598,,,,,,,,PayRed Media Markt,,6500,Büromaterial und Drucksachen,1020,Bankguthaben,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,602,0,0,0,,,2024-10-22T00:00:00.000,,,599,,,,,,,,Steueramt Winterthur,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,1277.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,603,0,0,0,,,2024-10-23T00:00:00.000,,,600,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,604,0,0,0,,,2024-10-23T00:00:00.000,,,601,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,488.00,,M81,,,8.10,8.10,451.43,36.57,2200,Umsatzsteuer (UST),,,36.57,,,,,,,,,,,,,,,
,605,0,0,0,,,2024-10-23T00:00:00.000,,,602,,,,,,,,Isa Aksoy Novermber,,5000,Lohnaufwand,1020,Bankguthaben,5500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606,0,0,0,,,2024-10-24T00:00:00.000,,,603,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,95.30,,I81,,,8.10,8.10,88.16,7.14,2200,Umsatzsteuer (UST),,,7.14,,,,,,,,,,,,,,,
,607,0,0,0,,,2024-10-24T00:00:00.000,,,604,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,117.40,,M81,,,8.10,8.10,108.60,8.80,2200,Umsatzsteuer (UST),,,8.80,,,,,,,,,,,,,,,
,608,0,0,0,,,2024-10-24T00:00:00.000,,,605,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,167.45,,I81,,,8.10,8.10,154.90,12.55,2200,Umsatzsteuer (UST),,,12.55,,,,,,,,,,,,,,,
,609,0,0,0,,,2024-10-24T00:00:00.000,,,606,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,173.84,,I81,,,8.10,8.10,160.81,13.03,2200,Umsatzsteuer (UST),,,13.03,,,,,,,,,,,,,,,
,610,0,0,0,,,2024-10-24T00:00:00.000,,,607,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,203.40,,M81,,,8.10,8.10,188.16,15.24,2200,Umsatzsteuer (UST),,,15.24,,,,,,,,,,,,,,,
,611,0,0,0,,,2024-10-24T00:00:00.000,,,608,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,612,0,0,0,,,2024-10-24T00:00:00.000,,,609,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,613,0,0,0,,,2024-10-24T00:00:00.000,,,610,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614,0,0,0,,,2024-10-25T00:00:00.000,,,611,,,,,,,,Ilyas Restaurant,,5820,Spesen,1020,Bankguthaben,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,615,0,0,0,,,2024-10-25T00:00:00.000,,,612,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,616,0,0,0,,,2024-10-25T00:00:00.000,,,613,,,,,,,,Suva,,1020,Bankguthaben,5730,Unfallversicherung,2396.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,617,0,0,0,,,2024-10-28T00:00:00.000,,,614,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,16.50,,I81,,,8.10,8.13,15.26,1.24,2200,Umsatzsteuer (UST),,,1.24,,,,,,,,,,,,,,,
,618,0,0,0,,,2024-10-28T00:00:00.000,,,615,,,,,,,,Obi,,4000,Materialaufwand Produktion,1020,Bankguthaben,44.40,,M81,,,8.10,8.11,41.07,3.33,2200,Umsatzsteuer (UST),,,3.33,,,,,,,,,,,,,,,
,619,0,0,0,,,2024-10-28T00:00:00.000,,,616,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,620,0,0,0,,,2024-10-28T00:00:00.000,,,617,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1945.80,,V81,,,-8.10,-8.10,1800.00,-145.80,2200,Umsatzsteuer (UST),,,-145.80,,,,,,,,,,,,,,,
,621,0,0,0,,,2024-10-28T00:00:00.000,,,618,,,,,,,,"EQUANS Service AG, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1999.85,,V81,,,-8.10,-8.10,1850.00,-149.85,2200,Umsatzsteuer (UST),,,-149.85,,,,,,,,,,,,,,,
,622,0,0,0,,,2024-10-28T00:00:00.000,,,619,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3567.30,,V81,,,-8.10,-8.10,3300.00,-267.30,2200,Umsatzsteuer (UST),,,-267.30,,,,,,,,,,,,,,,
,623,0,0,0,,,2024-10-28T00:00:00.000,,,620,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3753.50,,V81,,,-8.10,-8.10,3472.25,-281.25,2200,Umsatzsteuer (UST),,,-281.25,,,,,,,,,,,,,,,
,624,0,0,0,,,2024-10-28T00:00:00.000,,,621,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3783.50,,V81,,,-8.10,-8.10,3500.00,-283.50,2200,Umsatzsteuer (UST),,,-283.50,,,,,,,,,,,,,,,
,625,0,0,0,,,2024-10-28T00:00:00.000,,,622,,,,,,,,"Avalit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,6486.00,,V81,,,-8.10,-8.10,6000.00,-486.00,2200,Umsatzsteuer (UST),,,-486.00,,,,,,,,,,,,,,,
,626,0,0,0,,,2024-10-28T00:00:00.000,,,623,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,9188.50,,V81,,,-8.10,-8.10,8500.00,-688.50,2200,Umsatzsteuer (UST),,,-688.50,,,,,,,,,,,,,,,
,627,0,0,0,,,2024-10-29T00:00:00.000,,,624,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,67.90,,M81,,,8.10,8.10,62.81,5.09,2200,Umsatzsteuer (UST),,,5.09,,,,,,,,,,,,,,,
,628,0,0,0,,,2024-10-29T00:00:00.000,,,625,,,,,,,,Emil Frey,,6102,"Unterhalt, Reparaturen, Ersatz mobile Sachanlagen",1020,Bankguthaben,10563.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629,0,0,0,,,2024-10-30T00:00:00.000,,,626,,,,,,,,Remondis Recycling AG,,6460,Entsorgungsaufwand,1020,Bankguthaben,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,630,0,0,0,,,2024-10-30T00:00:00.000,,,627,,,,,,,,"Jomos, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5405.00,,V81,,,-8.10,-8.10,5000.00,-405.00,2200,Umsatzsteuer (UST),,,-405.00,,,,,,,,,,,,,,,
,631,0,0,0,,,2024-10-31T00:00:00.000,,,628,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,189.76,,I81,,,8.10,8.10,175.54,14.22,2200,Umsatzsteuer (UST),,,14.22,,,,,,,,,,,,,,,
,632,0,0,0,,,2024-10-31T00:00:00.000,,,637,,,,,,,,Mietanteil (Okt),,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,665.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,633,0,0,0,,,2024-11-01T00:00:00.000,,,638,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,634,0,0,0,,,2024-11-01T00:00:00.000,,,639,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,5714.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,635,0,0,0,,,2024-11-01T00:00:00.000,,,640,,,,,,,,Suva,,1020,Bankguthaben,5730,Unfallversicherung,1788.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,636,0,2,0,,,2024-11-04T00:00:00.000,,,641,,,,,,,,"Mustafa Demirezen, Reparaturen",,6200,"Reparaturen, Service Fahrzeuge",1020,Bankguthaben,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637,0,3,0,,,2024-11-04T00:00:00.000,,,642,,,,,,,,Tonus Gastro,,5820,Spesen,1020,Bankguthaben,364.90,,I81,,,8.10,8.10,337.56,27.34,2200,Umsatzsteuer (UST),,,27.34,,,,,,,,,,,,,,,
